Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Man Servant","Mr. Magoo Rock > Horseshoe Canyon Ranch > Arkansas",https://www.mountainproject.com/route/106048554/man-servant,3.3,-1,Sport,5.9+,1,55,36.0055,-93.2861
"Slave to the Grind","Sweet Pain Wall > 04-Second Pullout (Calico II) > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105939418/slave-to-the-grind,3.3,-1,Sport,5.11b,1,65,36.15597,-115.43663
"Beer Bong","Dream Land > Mondo Beyondo > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105846621/beer-bong,3.3,-1,Sport,5.10b,1,80,44.13293,-107.25738
"Steel Crazy","Southeast Face > The Fortress > 8 - Summit Crags > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738236/steel-crazy,3.3,-1,Sport,5.9,4,450,32.43213,-110.79756
"Johnny B. Good","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106154626/johnny-b-good,3.3,-1,Sport,5.11a,1,80,37.65292,-83.71772
"Diamonds and Rain","1. Diamonds in the Rain > 3. Right Side (Diamonds, La Vaca, Pronghorn, Rodeo Drive) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/106517680/diamonds-and-rain,3.3,-1,Sport,5.12a,1,45,42.57293,-108.7139
"Native Son","The Wake-Up Wall > 05-Sandstone Quarry > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/106060595/native-son,3.4,-1,Sport,5.11c,1,,36.16724,-115.45361
"Death Flake from HELL","Wall of Denial > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106818379/death-flake-from-hell,3.4,-1,Sport,5.10a,1,90,44.09938,-107.28902
"The Viewing","Coffin Buttress > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105740639/the-viewing,3.3,-1,Sport,"5.10a R",1,100,40.5739,-111.771
"He She","Gong Show Wall > Rock Creek > Mammoth Lakes Area > Sierra Eastside > California",https://www.mountainproject.com/route/106807095/he-she,3.5,-1,Sport,5.10b,1,130,37.5096,-118.7179
"Partners in Crime","Free Form Wall > Sand Gulch > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105749926/partners-in-crime,3.4,-1,Sport,5.11c,1,60,38.6218,-105.23101
"Bad Moon Rising","(q) Mesa Verde Wall > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105803451/bad-moon-rising,3.3,-1,Sport,5.11a,1,90,44.36866,-121.14442
Supafly,"Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106324559/supafly,3.5,-1,Sport,5.12a,1,80,37.6775,-83.73409
Rehabilitator,"Project Wall > Rifle Mountain Park > Rifle > Colorado",https://www.mountainproject.com/route/105753832/rehabilitator,3.3,-1,Sport,5.11c/d,1,,39.71873,-107.69094
Prototype,"Dr. Seuss / Prototype Wall > Reimers Ranch > Austin Area > Texas",https://www.mountainproject.com/route/105886196/prototype,3.3,-1,Sport,5.10c,1,,30.3623,-98.125
"The Angry Inch","The Pipeline > Left Fork > Maple Canyon > Utah",https://www.mountainproject.com/route/106028095/the-angry-inch,3.3,-1,Sport,5.11b,1,40,39.5555,-111.687
"Night Stick","Right Side > Left Wire > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/106328578/night-stick,3.3,-1,Sport,5.11b,1,60,39.7378,-105.3202
"Popeye and the Raven","Penny Lane > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105858078/popeye-and-the-raven,3.3,-1,Sport,5.10c,1,70,49.7049,-123.1378
"Pocket Puzzle","The Pond > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/105830204/pocket-puzzle,3.3,-1,Sport,5.10a,1,,33.3104,-111.06756
"Knapping With The Alien","Wall Street > Potash Road > Moab Area > Utah",https://www.mountainproject.com/route/105828966/knapping-with-the-alien,3.3,-1,Sport,5.12a,1,60,38.54669,-109.59961
Camel,"Cracked Wall > Bishop Peak > San Luis Obispo > Central Coast > California",https://www.mountainproject.com/route/105737252/camel,3.3,-1,"Sport, TR",5.10b,1,50,35.30227,-120.69427
"Tony the Tiger","Seven Eleven Wall > Kaymoor > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106944814/tony-the-tiger,3.3,-1,Sport,5.11c,1,80,38.05239,-81.07272
Vasodilator,"Right Gully > Blob Rock > Blob Rock Area > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105750214/vasodilator,3.9,-1,Sport,5.13a,1,,40.00278,-105.38856
"Pocket Debris","Upper Division Wall > American Fork Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/108278513/pocket-debris,3.3,-1,Sport,5.12a,1,50,40.4323,-111.751
"Oh My! finish","Orange Crush > *Rumney > New Hampshire",https://www.mountainproject.com/route/106033489/oh-my-finish,3.5,-1,Sport,5.11b/c,1,,43.80293,-71.83513
"Best Seat In The House","The Balcony > South Clear Creek > Obed & Clear Creek > Tennessee",https://www.mountainproject.com/route/106068973/best-seat-in-the-house,3.3,-1,Sport,5.9,1,85,36.0947,-84.7083
"The Gift","Long Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105917897/the-gift,3.9,-1,Sport,5.12a,1,70,37.8446,-83.6686
"Wagon Wheel of Death","Slavery Wall > Mondo Beyondo > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106198625/wagon-wheel-of-death,3.5,-1,Sport,5.11b/c,1,100,44.13247,-107.25718
Sigma,"Sigma Wall > Robinson Park > Sandstone > Minnesota",https://www.mountainproject.com/route/105912205/sigma,3.8,-1,Sport,5.12a/b,1,70,46.1354,-92.8587
"Hip to the Jive","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107379148/hip-to-the-jive,3.3,-1,Sport,5.11b,1,65,37.64919,-83.71343
Floaters,"1. First Buttress > Upper Meadow > Meadow River Gorge > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106550348/floaters,3.3,-1,Sport,5.10d,1,80,38.14319,-80.91967
"Cowboy Poetry","G. Cowboy Poetry > The Main Wall > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/105851631/cowboy-poetry,3.5,-1,Sport,5.12b,1,80,42.58498,-108.73151
"Introducing Meteor Dad","River Wall II > Longmont Reservoir Area (aka Buttonrock) > North Fork of the St. Vrain River > St. Vrain Canyons > Lyons > Colorado",https://www.mountainproject.com/route/105754000/introducing-meteor-dad,3.3,-1,Sport,5.10d,1,70,40.229,-105.34538
"Backdoor Man","The Dungeon > Staunton Rocks > Staunton State Park > South Platte > Colorado",https://www.mountainproject.com/route/112095476/backdoor-man,3.5,-1,Sport,5.12a,1,80,39.5168,-105.3962
"Fish N' Chips","Shipwreck Wall - East Face > (c) Shipwreck Wall > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/106678821/fish-n-chips,3.3,-1,Sport,5.10c,1,70,44.36708,-121.14198
"Dancing Outlaw","The North Forty > Horseshoe Canyon Ranch > Arkansas",https://www.mountainproject.com/route/107326739/dancing-outlaw,3.3,-1,Sport,5.9+,1,70,36.00881,-93.29549
"Chihuahua Power","Lost Hawk > 2 - Bear Canyon > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738506/chihuahua-power,3.3,-1,Sport,5.9,1,100,32.3704,-110.70788
"Spinney Dan","Contest Wall > Sand Gulch > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105748702/spinney-dan,3.3,-1,Sport,5.10c,1,,38.62148,-105.23217
Estrellita,"Las Estrellas Main Wall > Las Estrellas Canyon > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/105961980/estrellita,3.2,-1,Sport,5.10+,12,1200,25.95042,-100.47577
"Robotic Thumb","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107892930/robotic-thumb,3.3,-1,Sport,5.10b,1,60,37.64919,-83.71343
Metamorphosis,"Armed and Dangerous (Main Cliff Left) > *Rumney > New Hampshire",https://www.mountainproject.com/route/105959363/metamorphosis,3.2,-1,Sport,5.8+,1,,43.80202,-71.83678
"Prime Directive","Funk Rock City > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105869244/prime-directive,3.5,-1,Sport,5.11b,1,100,37.8029,-83.5762
"Sacrificial Lizard","Main Wall > Jacks Canyon > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/105976171/sacrificial-lizard,3.3,-1,Sport,5.11a/b,1,60,34.7547,-111.062
"Jody's Route (aka The Chris' Route)","Leda > Tennessee",https://www.mountainproject.com/route/105891570/jodys-route-aka-the-chris-route,3.6,-1,Sport,5.10c/d,1,70,35.2356,-85.2265
Cottonmouth,"Cotton Top > Cotton Hill > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106886454/cottonmouth,3.3,-1,Sport,5.10a,1,60,38.07788,-81.06338
"Latch Key Kids","Whippoorwill > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/107540073/latch-key-kids,3.3,-1,Sport,5.10a/b,1,70,38.2338,-80.8552
"Staying Power","The Bank > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105759516/staying-power,3.3,-1,Sport,5.11c,1,70,38.6331,-105.2297
"Winchester Pump","3. Saddle Tramp > 2. Central (Blooming Rose, Claim Jumper, Saddle Tramp) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/105841390/winchester-pump,3.3,-1,Sport,5.11a,1,65,42.57363,-108.71527
"Clean Slate","Middle Area > Peak’s Crag > San Francisco Peaks > Flagstaff Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/110535353/clean-slate,3.3,-1,Sport,5.9,1,70,35.30686,-111.70529
Tarantella,"Lilly Bluff > Obed & Clear Creek > Tennessee",https://www.mountainproject.com/route/106099156/tarantella,3.3,-1,Sport,5.10a,1,90,36.1022,-84.7184
"Godfather 2","The Godfather Boulder > Leigh Creek > Old Road Crags > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106499931/godfather-2,3.3,-1,Sport,5.11a,1,60,44.08027,-107.3032
Espresso,"Java Wall > Echo Cliffs > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/105832745/espresso,3.3,-1,Sport,5.11a,1,90,34.12522,-118.92704
"Light Within","Pub Wall > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105907306/light-within,3.3,-1,Sport,5.10c,1,70,37.51096,-118.57058
"Saddam Hussein","North Clear Creek > North Clear Creek > Obed & Clear Creek > Tennessee",https://www.mountainproject.com/route/106090481/saddam-hussein,3.7,-1,Sport,5.11b/c,2,110,36.09595,-84.70764
Skeletonic,"Wall Street > Potash Road > Moab Area > Utah",https://www.mountainproject.com/route/105945424/skeletonic,3.3,-1,"Trad, Sport","5.11+ PG13",1,75,38.54669,-109.59961
Deliverance,"The Pipe Dream > Right Fork > Maple Canyon > Utah",https://www.mountainproject.com/route/106011882/deliverance,3.5,-1,Sport,5.12c,1,60,39.5657,-111.6964
Snagglepuss,"Coco Crag > 01-Calico Basin > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/108781019/snagglepuss,3.3,-1,Sport,5.11a,1,80,36.14617,-115.42225
"Sunset Boulevard","The Bastille - W Face > The Bastille > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105756595/sunset-boulevard,3.3,-1,Sport,5.11b,1,,39.9304,-105.283
Limestoned,"Home Alone > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/105853353/limestoned,3.3,-1,Sport,5.11a,1,60,44.08704,-107.31112
Funkdemental,"Cactus Cliff > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105754546/funkdemental,3.3,-1,Sport,5.11a,1,85,38.63213,-105.22238
"Ghost in the Shell","The Head Wall > The Fins > Central Idaho > Idaho",https://www.mountainproject.com/route/108134072/ghost-in-the-shell,3.6,-1,Sport,5.12a,1,70,43.73023,-113.08384
"Hanging Judge","Wall of Justice > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105752059/hanging-judge,3.2,-1,Sport,5.11b,1,,39.7374,-105.3202
Suparete,"Redgarden - Below Lower Ramp > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105749953/suparete,3.3,-1,"Trad, Sport",5.11b,1,,39.9309,-105.28548
"Haunted Hooks","Stone Wall > 04-Second Pullout (Calico II) > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105820173/haunted-hooks,3.2,-1,Sport,5.10c,1,80,36.1558,-115.437
Phantasmagoria,"(u) Red Wall > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/106807953/phantasmagoria,3.2,-1,Sport,5.10c,1,100,44.3696,-121.13916
"Lounge Lizard","Lilly Bluff > Obed & Clear Creek > Tennessee",https://www.mountainproject.com/route/106099182/lounge-lizard,3.3,-1,Sport,5.11b,1,80,36.1022,-84.7184
"Pocketline to the Moon","The Wailing Wall > Welcome Springs > Saint George > Utah",https://www.mountainproject.com/route/106386642/pocketline-to-the-moon,3.5,-1,Sport,5.11c,1,115,37.10106,-113.89944
"Creature Feature","Phantasia > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105889536/creature-feature,3.2,-1,"Trad, Sport",5.9,1,100,37.84495,-83.64369
"Spiders From Mars","A. Mr. Jimmy > A. North Canyon > *Jackson Falls > Illinois",https://www.mountainproject.com/route/106278204/spiders-from-mars,3.3,-1,Sport,5.10b,1,,37.50459,-88.68908
"People's Choice","High Wire Crag > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105749446/peoples-choice,3.1,-1,Sport,5.10,4,,39.7378,-105.3196
"Pale Skinned Nebraskan (submitted as (Enter) Sandman)","Jabba Buttress > East  Animas > Durango > Colorado",https://www.mountainproject.com/route/106460520/pale-skinned-nebraskan-submitted-as-enter-sandman,3.3,-1,Sport,5.10a,1,70,37.31974,-107.83344
"Fool Effect","E) Kaymoor Slabs > Endless Wall > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106046063/fool-effect,3.2,-1,Sport,5.9,1,120,38.05426,-81.06106
"Stolen Land","The Vestibule > The Monastery > Big Thompson Canyon > Estes Park Valley > Colorado",https://www.mountainproject.com/route/105756097/stolen-land,3.2,-1,Sport,5.11c,1,,40.45334,-105.36914
Overboard,"(g) Morning Glory Wall > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105789934/overboard,3.2,-1,Sport,5.11c,1,,44.36716,-121.14353
"The Legend","Good Medicine Area > Ruth Lake > Uinta Mountains > Utah",https://www.mountainproject.com/route/105741143/the-legend,3.2,-1,Sport,5.10c,1,50,40.73091,-110.87835
"Prince of Darkness","Black Velvet Wall > 16-Black Velvet Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732458/prince-of-darkness,3.0,-1,"Trad, Sport",5.10c,6,700,36.03518,-115.46652
"Advanced Birding","Perfect Crimb Area > Barn Bluff (Red Wing) > Minnesota",https://www.mountainproject.com/route/105842122/advanced-birding,3.3,-1,Sport,5.11d,1,,44.5696,-92.52273
"Bringer of Light","Bingo Baby > American Fork Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/106517496/bringer-of-light,3.2,-1,Sport,5.12a,1,65,40.4461,-111.6859
"All He's Ever Gonna Have","The Aspen Glade > Aspen Glade > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/110803176/all-hes-ever-gonna-have,3.2,-1,Sport,5.10a,1,60,42.5925,-108.7434
"Black Cat Bone","La Selva (Jungle Wall) > El Potrero Chico > Nuevo Leon > Northern Mexico > Mexico > North America > International",https://www.mountainproject.com/route/106072905/black-cat-bone,3.2,-1,Sport,5.10d,9,800,25.94838,-100.47698
Vesper,"The Grail > Lime Kiln Canyon > The Arizona Strip > Northern Arizona > Arizona",https://www.mountainproject.com/route/108781068/vesper,3.9,-1,Sport,5.12b,2,160,36.65703,-114.00822
"Johnny Can't Lead","Ghetto Wall > Malibu Creek State Park > Santa Monica Mountains > Los Angeles Basin > California",https://www.mountainproject.com/route/105895926/johnny-cant-lead,3.2,-1,Sport,5.11a,1,40,34.09524,-118.73109
"Trundle Trophy","(c) Left of the Roof > Riverside Quarry > Inland Empire > California",https://www.mountainproject.com/route/105904342/trundle-trophy,3.2,-1,Sport,5.10d,1,100,34.0169,-117.4166
"Butch Pocket and the Sundance Pump","Gun Street Wall > Aspen Glade > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/106885267/butch-pocket-and-the-sundance-pump,3.5,-1,Sport,5.12a,1,50,42.5928,-108.7413
Wotai,"The Erratic > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/105862083/wotai,3.2,-1,Sport,5.10d,1,70,42.5904,-108.7396
"Bugs Bunny","The Bunny Slope > Sunshine > Spearfish Canyon > South Dakota",https://www.mountainproject.com/route/106460410/bugs-bunny,3.2,-1,Sport,5.8,1,60,44.29596,-103.89038
"Stubborn Swede","E.  The Monument > C. Hidden Peaks > E. South Canyon > *Jackson Falls > Illinois",https://www.mountainproject.com/route/107016678/stubborn-swede,3.2,-1,Sport,5.8,1,60,37.50228,-88.68611
"First Kiss","(t) Kiss of the Lepers Buttress > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105852652/first-kiss,3.1,-1,Sport,5.7,5,450,44.37211,-121.14276
"Leading Should Feel This Way","Talking Headwall > Elizabeth Furnace > Shenandoah & NW VA Region > Virginia",https://www.mountainproject.com/route/106152673/leading-should-feel-this-way,3.2,-1,Sport,5.10c,1,60,38.9466,-78.3022
Cryptic,"Headstone Rock > Ryan Campground > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721750/cryptic,3.0,-1,Sport,5.8,1,50,33.98439,-116.15238
"Lovin' You is a Dirty Job","Upper Ice Caves (Feline area) > Ice Cave Walls > Rifle Mountain Park > Rifle > Colorado",https://www.mountainproject.com/route/109412189/lovin-you-is-a-dirty-job,3.1,-1,Sport,5.10a/b,1,100,39.71269,-107.69257
Animation,"Lower Animal World > Animal World > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105749785/animation,3.1,-1,Sport,5.8,1,100,39.99752,-105.41522
Aftonroe,"Take it for Granite > Mt. Cory > Banff National Park > Alberta > Canada > North America > International",https://www.mountainproject.com/route/107321855/aftonroe,3.1,-1,Sport,5.7,8,,51.1768,-115.6965
Groundwork,"The Minimum Crag > Right Fork > Maple Canyon > Utah",https://www.mountainproject.com/route/105741116/groundwork,3.2,-1,Sport,5.11c,1,80,39.5622,-111.6906
"80 Feet of Meat","Meat Wall > Rifle Mountain Park > Rifle > Colorado",https://www.mountainproject.com/route/105753391/80-feet-of-meat,3.2,-1,Sport,5.11b,1,,39.72096,-107.6897
"Pulling Pockets","Graining Fork Nature Preserve (a.k.a. Roadside Crag) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105893126/pulling-pockets,3.2,-1,Sport,5.10d,1,50,37.7334,-83.6591
"Amazing Face","Lower Tier > Boy Scout Rocks > Mount Diablo State Park > San Francisco Bay Area > California",https://www.mountainproject.com/route/105734633/amazing-face,3.1,-1,Sport,5.10a,1,90,37.8471,-121.9258
"Eiger Direct","Little Eiger > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105751756/eiger-direct,3.2,-1,Sport,5.11d,1,85,39.7432,-105.2991
Monstrosity,"Mineshaft Wall > The Palace > Poudre Canyon > Fort Collins > Colorado",https://www.mountainproject.com/route/105911529/monstrosity,3.2,-1,Sport,5.10,1,80,40.6923,-105.379
"Taping Tendons","The Bank > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105750049/taping-tendons,3.4,-1,Sport,5.11c/d,1,,38.6331,-105.2297
"Crossbow Chaos Theory","Big Kahuna Pillar > French Cattle Ranch > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107199345/crossbow-chaos-theory,3.2,-1,Sport,5.11a,1,90,44.1479,-107.2578
"Vitamin K","Drugs and Sex > Valhalla > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/107755077/vitamin-k,3.6,-1,Sport,5.12a/b,1,80,44.13667,-107.25772
"Number 1 Super Guy","The Bank > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105758107/number-1-super-guy,3.2,-1,Sport,5.11a,1,,38.6331,-105.2297
Boronocus,"Roman Wall > Horseshoe Canyon Ranch > Arkansas",https://www.mountainproject.com/route/105970909/boronocus,3.6,-1,Sport,5.11b/c,1,85,36.00546,-93.2851
"Roof Burner","The East End > Barn Bluff (Red Wing) > Minnesota",https://www.mountainproject.com/route/105826245/roof-burner,3.2,-1,Sport,5.11-,1,,44.56911,-92.5209
"The Great Chasm","The Great Chasm > Middle Fork > Maple Canyon > Utah",https://www.mountainproject.com/route/105914358/the-great-chasm,3.1,-1,Sport,5.7,3,300,39.5569,-111.6902
"Tales of Power","Dream Dome > Upper Dream Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105748547/tales-of-power,3.5,-1,Sport,5.11b,2,150,40.00952,-105.40892
"Lion King","Dum's Kitchen > Tonsai Bay > Laem Phra Nang (Railay & Tonsai) > South - Islands & Beaches > Thailand > Asia > International",https://www.mountainproject.com/route/105894693/lion-king,3.4,-1,Sport,5.11c,1,,8.016,98.8352
"The Roofs of Jericho","Prophesy Wall > Saint George > Utah",https://www.mountainproject.com/route/105794421/the-roofs-of-jericho,3.2,-1,Sport,5.10c,2,160,37.2939,-113.6932
Saturated,"Jimmywood > Foster Falls > Tennessee",https://www.mountainproject.com/route/108440738/saturated,3.1,-1,Sport,5.8,1,90,35.17715,-85.68247
"Sunshine Buttress","King Pins > Sunshine Wall > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/107127972/sunshine-buttress,3.2,-1,Sport,5.10a,1,90,47.02297,-119.97362
"Director of Humor Affairs","Turtle Wall > Saint George > Utah",https://www.mountainproject.com/route/105812577/director-of-humor-affairs,3.2,-1,Sport,5.11a,1,50,37.1498,-113.61205
"Red Rider","3. Saddle Tramp > 2. Central (Blooming Rose, Claim Jumper, Saddle Tramp) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/105841386/red-rider,3.2,-1,Sport,5.10a,1,65,42.57363,-108.71527
"Sonny Jim","The North Forty > Horseshoe Canyon Ranch > Arkansas",https://www.mountainproject.com/route/105970892/sonny-jim,3.2,-1,Sport,5.11a,1,70,36.00881,-93.29549
"Liquid Oxygen","Division Wall > American Fork Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/106203383/liquid-oxygen,3.2,-1,Sport,5.12a,1,40,40.4503,-111.668
"Sunset Slab","(7) Flounder and Cod Rock > (m) Smith Rock Group > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105820884/sunset-slab,3.2,-1,Sport,5.9,1,75,44.36266,-121.14949
"Black Gold","Creek Side > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/109070301/black-gold,2.9,-1,Sport,5.7,5,400,39.74102,-105.41042
"Court and Spark","Lower Remuda > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/106020011/court-and-spark,3.6,-1,Sport,5.12b,1,,42.59215,-108.73721
"Send Me on My Way","Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106085043/send-me-on-my-way,3.1,-1,Sport,5.9-,1,75,37.72482,-83.62612
"Pussy Control","Vietnam > Valhalla > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106553547/pussy-control,3.2,-1,Sport,5.11a,1,60,44.13974,-107.25794
"Free Willie","Lower Animal World > Animal World > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105749956/free-willie,3.1,-1,Sport,5.11a,1,80,39.99752,-105.41522
"Little Wing","Secret Garden > Miller Fork Recreational Preserve (MFRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110335844/little-wing,3.2,-1,Sport,5.9,1,60,37.64036,-83.67556
"Out of Gas","Eavesdown Docks > Serenity > American Fork Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/108326353/out-of-gas,3.1,-1,Sport,5.9,1,60,40.45095,-111.66614
"Jail Bait","Meat Wall > Rifle Mountain Park > Rifle > Colorado",https://www.mountainproject.com/route/105997439/jail-bait,3.2,-1,Sport,5.11c,1,100,39.72096,-107.6897
"Rooster Cogburn","4. Rodeo Drive > 3. Right Side (Diamonds, La Vaca, Pronghorn, Rodeo Drive) > OK Corral > Wild Iris > Lander Area > Wyoming",https://www.mountainproject.com/route/107265899/rooster-cogburn,3.2,-1,Sport,5.11d,1,50,42.57254,-108.71279
"Rat Stew","Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106061906/rat-stew,3.1,-1,Sport,5.10a,1,75,37.72482,-83.62612
"Insane Hound Posse","Wall of Denial > Ten Sleep Canyon > Wyoming",https://www.mountainproject.com/route/106199504/insane-hound-posse,3.2,-1,Sport,5.10b,1,80,44.09938,-107.28902
"Reefer Madness","Wall of the '90s > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105748397/reefer-madness,3.1,-1,Sport,5.11a,1,,39.7388,-105.3222
"Minstrel in the Gallery","The Gallery > 04-Second Pullout (Calico II) > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105975216/minstrel-in-the-gallery,3.5,-1,Sport,5.12b/c,1,70,36.15672,-115.43841
"She got the Bosch, I got Drilled","Orange Oswald Wall > Summersville Lake (main) > Summersville Area > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106002567/she-got-the-bosch-i-got-drilled,3.1,-1,Sport,5.10a,1,90,38.2422,-80.83949
"Dr. Goodkind","The Damascus Gate > Right Fork > Maple Canyon > Utah",https://www.mountainproject.com/route/106869138/dr-goodkind,3.2,-1,Sport,5.12a,1,60,39.5613,-111.6884
K-8,"Kelly's Rock > Woodbury Road Crags > Utah Hills > Saint George > Utah",https://www.mountainproject.com/route/105938441/k-8,3.5,-1,Sport,5.11b,1,60,37.0183,-113.8498
"Guernica (To first anchor)","The Gallery > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108485824/guernica-to-first-anchor,3.2,-1,Sport,5.11a,1,65,37.65292,-83.71772
"Scream Cheese","Anteater - West > Anteater Rock > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105741593/scream-cheese,3.1,-1,Sport,5.9,1,70,42.08229,-113.7218
"Love Handle","T-Wall East > The Tennessee Wall > Tennessee",https://www.mountainproject.com/route/105926879/love-handle,3.2,-1,"Trad, Sport",5.10b,1,80,35.07379,-85.40108
"I Lean","Cactus Cliff > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105830383/i-lean,3.2,-1,Sport,5.11a,1,80,38.63213,-105.22238
"Heart of the Sun","Great Wall of China > Central Gorge > Owens River Gorge > Bishop Area > Sierra Eastside > California",https://www.mountainproject.com/route/105897050/heart-of-the-sun,3.1,-1,Sport,5.9,1,90,37.51637,-118.57089
