Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Double Cracks","King on the Throne - West > King on the Throne > City of Rocks > South Idaho > Idaho",https://www.mountainproject.com/route/105838058/double-cracks,3.4,-1,Trad,5.10b,1,70,42.08476,-113.72663
Charybdis,"17: Hawk's Nest > East Bluff 04 - East Rampart > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105730940/charybdis,3.4,-1,"Trad, TR",5.7,1,90,43.41353,-89.7158
Limelight,"h. The Arrow Wall - CCK > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105801563/limelight,3.3,-1,Trad,5.7,2,180,41.74396,-74.17964
"The Next Century","East Face > Mescalito > 10-Pine Creek Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732698/the-next-century,3.5,-1,Trad,"5.10c PG13",2,210,36.12301,-115.49265
"Black Dagger","Brownstone Wall > 11-Juniper Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732395/black-dagger,3.3,-1,Trad,"5.8 PG13",6,800,36.11483,-115.4957
"Key Hole","Interiors Wall Area > Escalante Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/106055248/key-hole,3.4,-1,Trad,5.10a/b,1,60,38.67543,-108.32138
Watermarks,"0 - Balanced Rock Wall > East Bluff 06 - Balanced Rock > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105730307/watermarks,3.4,-1,"Trad, TR",5.8,1,50,43.41436,-89.72504
"Fingers In A Lightsocket","Supercrack Buttress > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105717526/fingers-in-a-lightsocket,3.4,-1,Trad,5.11+,1,,38.03635,-109.54552
"Coyote Tower","Courthouse Butte > Bell Rock / Courthouse Butte > Village of Oak Creek > Sedona Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/105809140/coyote-tower,3.4,-1,Trad,5.10c,6,400,34.801,-111.75488
"Hand Crack (aka White Lightning)","West Ridge - part D - Xanadu to Pony Express > The West Ridge > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105752560/hand-crack-aka-white-lightning,3.4,-1,Trad,5.10a,1,80,39.93239,-105.28874
"Currey's Diagonal","Holdout > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105752236/curreys-diagonal,3.4,-1,Trad,5.10,1,,41.15735,-105.37372
"Central Scrutinizer","Pebble Beach > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105865483/central-scrutinizer,3.4,-1,Trad,5.9,1,50,37.8588,-83.67163
"Party Time","Fortress Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105870326/party-time,3.4,-1,Trad,5.7,2,110,37.83768,-83.64701
Wildfire,"(2) Wildfire Wall > West Side > (z) Lower Gorge > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105810334/wildfire,3.4,-1,Trad,5.10b,1,80,44.36798,-121.13081
Ewephoria,"The Sheepshead > Sheepshead Area (Southwest) > West Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/105861181/ewephoria,3.2,-1,Trad,5.8,5,750,31.87031,-109.99388
Diagonal,"Combat Rock > Big Thompson Canyon > Estes Park Valley > Colorado",https://www.mountainproject.com/route/105764223/diagonal,3.4,-1,Trad,5.9,2,,40.44204,-105.34428
"Bartleby -(Central Slab)","The Precipice aka The South Wall > Acadia National Park > Maine",https://www.mountainproject.com/route/106489240/bartleby-central-slab,3.4,-1,Trad,5.8,1,60,44.34691,-68.19013
"Invisible Airwaves","North Side > Looking Glass Rock > North Carolina",https://www.mountainproject.com/route/106451575/invisible-airwaves,3.5,-1,"Trad, Aid","5.10c A2",3,240,35.30546,-82.79093
"Prerequisite for Excellence","T-Wall East > The Tennessee Wall > Tennessee",https://www.mountainproject.com/route/105888371/prerequisite-for-excellence,3.3,-1,Trad,5.8,1,80,35.07379,-85.40108
"Middle Crack","Reservoir Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/106017548/middle-crack,3.6,-1,Trad,5.12-,1,60,38.0726,-109.56205
Castor,"Upper Broadway > South Peak - East Face > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/105868616/castor,3.4,-1,Trad,5.10a,1,80,38.8344,-79.36659
"Friday's Folly","Third Flatiron > North > Flatirons > Boulder > Colorado",https://www.mountainproject.com/route/105750460/fridays-folly,3.4,-1,Trad,5.7,1,80,39.9874,-105.29199
"Mother   1","Nautilus > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105751369/mother-1,3.3,-1,Trad,5.7+,1,,41.15478,-105.37467
"Guide's Wall","Cascade Canyon > Grand Teton National Park > Wyoming",https://www.mountainproject.com/route/105804246/guides-wall,3.3,-1,"Trad, Alpine",5.8,6,,43.7628,-110.746
Vertebrae,"1.The Left Wall > The Waterfall > Oak Creek Canyon > Northern Arizona > Arizona",https://www.mountainproject.com/route/105852465/vertebrae,3.7,-1,Trad,5.11b,1,80,34.9318,-111.73386
"Psychedelic Tree","East Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105928449/psychedelic-tree,3.4,-1,Trad,5.9,3,350,38.80261,-120.13204
"Mother's Day Party","e. The Mac Wall (Something Interesting) > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105829767/mothers-day-party,3.4,-1,Trad,5.10b,2,170,41.73936,-74.18421
Tatoosh,"Narrow Arrow and further right > Lower Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106171292/tatoosh,3.4,-1,Trad,5.10b,1,110,47.8186,-121.57101
Apoplexy,"a1. The Uberfall - left > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105840572/apoplexy,3.3,-1,Trad,5.9,1,90,41.737,-74.18943
"Romulan Territory","The Bookmark > Lumpy Ridge > Estes Park Valley > Colorado",https://www.mountainproject.com/route/105749074/romulan-territory,3.7,-1,Trad,5.10b,3,,40.40613,-105.53573
"The Long Climb","(d) Northwest Recess > Tahquitz Rock > Tahquitz & Suicide Rocks > California",https://www.mountainproject.com/route/105798949/the-long-climb,3.2,-1,Trad,5.8,6,600,33.76079,-116.68392
"Plum Pudding","Mid Wall > Middle Town Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106386419/plum-pudding,3.4,-1,Trad,5.9,1,70,47.8191,-121.5719
"Baby Blue","Wall Street > Potash Road > Moab Area > Utah",https://www.mountainproject.com/route/105717559/baby-blue,3.4,-1,Trad,5.11a,1,,38.54669,-109.59961
"Gneiss Roof (AKA: Nice Ride)","The Mission Wall > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/105758952/gneiss-roof-aka-nice-ride,3.3,-1,Trad,5.10a/b,4,250,39.7392,-105.323
"Star Action","e. The Mac Wall (Something Interesting) > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105803185/star-action,3.4,-1,Trad,5.10b,2,200,41.73936,-74.18421
"The Slot","The North End > *Cathedral Ledge > New Hampshire",https://www.mountainproject.com/route/105913324/the-slot,3.4,-1,Trad,5.10b,1,90,44.06728,-71.16671
"Battered Sandwich","Private Idaho > Lookout Point Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106004538/battered-sandwich,3.4,-1,Trad,5.9,1,100,47.825,-121.5581
Psychosis,"Redgarden - Tower One > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105753610/psychosis,3.6,-1,Trad,"5.10d PG13",3,210,39.93194,-105.28603
"Captain Nemo","Nautilus > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105764748/captain-nemo,3.3,-1,Trad,5.10d,2,80,41.15478,-105.37467
"The Price of Fear","Upper Bulge Routes > (f) West Face Bulge Routes > Tahquitz Rock > Tahquitz & Suicide Rocks > California",https://www.mountainproject.com/route/107765685/the-price-of-fear,3.7,-1,Trad,5.10c,1,100,33.76015,-116.6846
"The Tree Route","2 Bridge Buttress > Bridge Area > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/105948012/the-tree-route,3.4,-1,"Trad, TR",5.10a,1,85,38.07178,-81.08006
"Red M&Ms","King Pins > Sunshine Wall > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/105793805/red-mms,3.5,-1,Trad,5.12a,1,,47.02297,-119.97362
Spooky,"The Charlatan > The Needles > The Needles / Kern River > Southern Sierra > California",https://www.mountainproject.com/route/105834227/spooky,3.3,-1,Trad,5.9,2,175,36.10825,-118.48129
"Iron Messiah","Spearhead > Zion National Park > Utah",https://www.mountainproject.com/route/105717823/iron-messiah,3.2,-1,Trad,5.10b,10,1000,37.25837,-112.95726
"Wolf's Tooth","Twin Owls > Lumpy Ridge > Estes Park Valley > Colorado",https://www.mountainproject.com/route/105749089/wolfs-tooth,3.3,-1,Trad,5.8+,2,,40.4029,-105.5188
"Cherry Crack","Cerberus Gendarme > Zion National Park > Utah",https://www.mountainproject.com/route/105792767/cherry-crack,3.3,-1,Trad,5.10c,2,140,37.27435,-112.94437
Scimitar,"East Wall > Main Formation > Lover's Leap > Highway 50 Corridor > Lake Tahoe > California",https://www.mountainproject.com/route/105806605/scimitar,3.3,-1,Trad,"5.9 R",3,400,38.80261,-120.13204
Comatose,"Comatose Area > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/105937288/comatose,3.3,-1,Trad,5.8,1,100,35.44983,-82.21444
Cupcake,"Nautilus > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105814053/cupcake,3.3,-1,"Trad, Boulder","5.10 V1",1,25,41.15478,-105.37467
"Bitty Buttress","Bitty Buttress > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105748265/bitty-buttress,3.3,-1,Trad,5.8+,3,,40.0018,-105.3869
"MRC Direct","Old Easy > Vedauwoo > Wyoming",https://www.mountainproject.com/route/105751435/mrc-direct,3.4,-1,Trad,5.9,2,,41.16295,-105.3713
"Wind Ridge","Wind Tower - SW Face > The Wind Tower > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105748361/wind-ridge,3.1,-1,Trad,5.7,4,,39.9315,-105.283
"Celestial Groove","Pearly Gates > Snow Creek Area > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105791954/celestial-groove,3.3,-1,Trad,5.9+,1,,47.53632,-120.71457
"Ace of Spades","White Cliffs of Dover - Left Side > White Cliffs of Dover > Quail Springs Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722716/ace-of-spades,3.4,-1,Trad,5.9,1,80,34.02919,-116.199
"Touch 'N' Go","Redgarden - Tower Two > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105749032/touch-n-go,3.3,-1,Trad,5.9-,1,130,39.9312,-105.28518
"Moby Dick","Whale Dome > West Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/105738239/moby-dick,3.2,-1,Trad,5.8,6,700,31.93969,-109.99315
Snake,"The Apron > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106065449/snake,3.3,-1,Trad,5.9,5,,49.6863,-123.1474
"Owl Crack","Triple Cracks Sanctuary > Echo Canyon > Enchanted Rock State Natural Area > Texas",https://www.mountainproject.com/route/105902520/owl-crack,3.3,-1,Trad,5.8+,1,,30.5063,-98.8213
"Tilman's Arete","Tilman's Arete > B: Chapel Pond Pass > Adirondacks > New York",https://www.mountainproject.com/route/106819561/tilmans-arete,3.3,-1,Trad,5.7,2,150,44.13797,-73.74651
"Left Hand Crack","Left Hand > First Buttress > Taylor Canyon > Gunnison > Colorado",https://www.mountainproject.com/route/105763875/left-hand-crack,3.3,-1,Trad,5.8+,1,,38.72589,-106.77013
"Johnny Vegas","Solar Slab - Lower Tier > 12-Oak Creek Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732251/johnny-vegas,3.1,-1,Trad,5.7,4,,36.10333,-115.48677
Rockaholic,"Lower Beer Wall > Beer Walls > B: Chapel Pond Pass > Adirondacks > New York",https://www.mountainproject.com/route/105966643/rockaholic,3.3,-1,Trad,5.8,1,80,44.14472,-73.75802
"Popular Mechanics","White Cliffs of Dover - Left Side > White Cliffs of Dover > Quail Springs Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723478/popular-mechanics,3.3,-1,Trad,5.9,1,80,34.02919,-116.199
"First Class","Funarama > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106508167/first-class,3.4,-1,Trad,5.9-,1,70,49.7061,-123.1401
Borderline,"The Sheriff's Badge > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106232309/borderline,3.3,-1,Trad,5.10d,6,600,49.686,-123.1415
"The Seal","North Side > Looking Glass Rock > North Carolina",https://www.mountainproject.com/route/105934845/the-seal,3.3,-1,Trad,5.10-,4,400,35.30546,-82.79093
"El Cracko Diablo","South and East Faces > Devils Tower > Wyoming",https://www.mountainproject.com/route/105715556/el-cracko-diablo,3.2,-1,Trad,5.8,2,,44.58992,-104.71549
"Green Wall","South Peak - West Face > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/105917255/green-wall,3.3,-1,Trad,5.7,3,,38.83453,-79.36677
Outlander,"The Pages Wall Area > The Book > Lumpy Ridge > Estes Park Valley > Colorado",https://www.mountainproject.com/route/105750445/outlander,3.3,-1,Trad,5.10c,2,,40.40597,-105.53441
"The Scientist","Middle > Plotinus Wall > Lower Dream Canyon > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105759351/the-scientist,3.3,-1,"Trad, Sport",5.11a/b,1,80,40.00677,-105.40642
"Poodles are People Too","Hemingway Buttress (East Face Left) > Hemingway Buttress > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721849/poodles-are-people-too,3.3,-1,Trad,5.10b,1,120,34.02386,-116.17782
"Desert Shield","Desert Shield Buttress > Zion National Park > Utah",https://www.mountainproject.com/route/105717934/desert-shield,3.8,-1,"Trad, Aid","5.11a C3",9,1000,37.27624,-112.94516
"Paradise Alley","Shortoff Mountain > Linville Gorge > North Carolina",https://www.mountainproject.com/route/106174037/paradise-alley,3.4,-1,Trad,5.8+,4,450,35.8314,-81.9026
Roseland,"b. Gelsa to Moe (closure) > The Near Trapps > The Gunks > New York",https://www.mountainproject.com/route/105821465/roseland,3.3,-1,Trad,5.9,3,250,41.73294,-74.19626
"Precious Orr","T-Wall East > The Tennessee Wall > Tennessee",https://www.mountainproject.com/route/105903333/precious-orr,3.5,-1,Trad,5.10-,1,70,35.07379,-85.40108
"Mushroom People","Brass Wall > 10-Pine Creek Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732350/mushroom-people,3.3,-1,Trad,5.10c,1,100,36.12521,-115.49109
Pollux,"Upper Broadway > South Peak - East Face > Seneca Rocks > West Virginia",https://www.mountainproject.com/route/105868626/pollux,3.3,-1,Trad,5.10a,1,45,38.8344,-79.36659
"Air Guitar","King Pins > Sunshine Wall > Frenchman Coulee, AKA Vantage > Central Region > Washington",https://www.mountainproject.com/route/105802381/air-guitar,3.3,-1,Trad,5.10a,1,,47.02297,-119.97362
"Super Slide","T-Wall East > The Tennessee Wall > Tennessee",https://www.mountainproject.com/route/105894874/super-slide,3.3,-1,Trad,5.10b,1,100,35.07379,-85.40108
"Calculus Crack","The Apron > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106495528/calculus-crack,3.1,-1,Trad,5.8,5,,49.6863,-123.1474
"Dave's Deviation","West Face - Left Side > (g) West Face > Tahquitz Rock > Tahquitz & Suicide Rocks > California",https://www.mountainproject.com/route/105800056/daves-deviation,3.3,-1,Trad,5.9,3,300,33.76002,-116.68503
"Mr. Clean","West Face > Devils Tower > Wyoming",https://www.mountainproject.com/route/105715574/mr-clean,3.9,-1,Trad,5.11a,3,500,44.5904,-104.71681
"Ritz Cracker","8) Ritz Cracker Area > Fern Buttress > New River Gorge Proper > The New River Gorge > West Virginia",https://www.mountainproject.com/route/106660073/ritz-cracker,3.3,-1,Trad,5.9,2,90,38.05999,-81.06543
"West Buttress","The Bastille - W Face > The Bastille > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105748999/west-buttress,3.3,-1,Trad,5.10a,3,,39.9304,-105.283
"Anthill Direct","Redgarden - S Buttress > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",https://www.mountainproject.com/route/105749035/anthill-direct,3.3,-1,Trad,"5.9- R",5,,39.93119,-105.28395
Trezlar,"(q) Mesa Verde Wall > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105801753/trezlar,3.5,-1,Trad,5.10a,2,200,44.36866,-121.14442
"Sundial Crack","Nose Area > Looking Glass Rock > North Carolina",https://www.mountainproject.com/route/105891892/sundial-crack,3.2,-1,Trad,5.8-,4,430,35.30474,-82.79538
"Slot Machine","Bulletheads South > The Bulletheads > The Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105842934/slot-machine,3.3,-1,Trad,5.8+,2,300,49.6782,-123.1515
"Graveyard Shift","e. The Mac Wall (Something Interesting) > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105799062/graveyard-shift,3.8,-1,Trad,"5.10d PG13",1,80,41.73936,-74.18421
"Ginger Cracks","Ginger Buttress > 11-Juniper Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732260/ginger-cracks,3.2,-1,Trad,5.9,7,900,36.11213,-115.48829
"Wheels on Fire","Green Adjective Gully > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105740879/wheels-on-fire,3.3,-1,Trad,5.9,1,120,40.5741,-111.7543
"Bird on a Wire","Lost Horse Wall - Right Side > Lost Horse Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723325/bird-on-a-wire,3.3,-1,Trad,5.10a,3,330,34.02166,-116.1788
"Birdie Party","e. The Mac Wall (Something Interesting) > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/106106801/birdie-party,3.3,-1,Trad,5.10b,2,200,41.73936,-74.18421
Sweat,"News Wall > Main Dome > Enchanted Rock State Natural Area > Texas",https://www.mountainproject.com/route/105862559/sweat,3.3,-1,Trad,5.7,1,,30.5077,-98.8198
Canary,"Upper Castle > Castle Rock > Tumwater Canyon > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105790788/canary,3.3,-1,Trad,5.8+,2,300,47.59867,-120.71306
"Great White Crime","Turkey Rock > Turkey Rocks > South Platte > Colorado",https://www.mountainproject.com/route/105760017/great-white-crime,3.3,-1,Trad,5.11a,1,70,39.11917,-105.23983
Dementia,"Happy Hour Crag > Boulder Canyon > Boulder > Colorado",https://www.mountainproject.com/route/105748412/dementia,3.3,-1,"Trad, TR",5.10a,1,,40.0033,-105.3939
"The Martyr","Saint Peter's Overlook > Old Stage Road > Colorado Springs > Colorado",https://www.mountainproject.com/route/105756922/the-martyr,3.7,-1,Trad,5.9+,2,300,38.74614,-104.91559
"Deface Crack","Bluff Street Cracks > Saint George > Utah",https://www.mountainproject.com/route/105926590/deface-crack,3.3,-1,Trad,5.10a,1,55,37.1215,-113.5932
"Fantasy Ridge","The Bookmark > Lumpy Ridge > Estes Park Valley > Colorado",https://www.mountainproject.com/route/105749077/fantasy-ridge,3.3,-1,Trad,"5.9 PG13",4,,40.40613,-105.53573
"Octopus Garden in the Shade","Octopus Garden > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105963366/octopus-garden-in-the-shade,3.2,-1,"Trad, TR",5.8,1,60,49.7081,-123.1346
"Stone Groove","Reed's Pinnacle > p. Reed's Pinnacle Area > Lower Merced River Canyon > Yosemite National Park > California",https://www.mountainproject.com/route/105898699/stone-groove,3.3,-1,Trad,5.10b,1,80,37.72439,-119.70063
Alphonse,"a. Beginning of cliff to Gelsa > The Near Trapps > The Gunks > New York",https://www.mountainproject.com/route/105815363/alphonse,3.3,-1,Trad,5.8,2,150,41.73517,-74.19463
"Gandalf's Grip","(1) North Face > Broughton Bluff > Portland & The Gorge > Oregon",https://www.mountainproject.com/route/105789504/gandalfs-grip,3.3,-1,Trad,5.9+,3,200,45.5409,-122.37723
Mushroom,"Main Area, Frontside > The Papoose > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106215913/mushroom,3.3,-1,Trad,5.9,1,80,49.66841,-123.16594
"Yellow Wall","The Diamond > Long's Peak > RMNP - Rock > Alpine Rock > Colorado",https://www.mountainproject.com/route/105748493/yellow-wall,3.9,-1,"Trad, Alpine","5.11b R",8,1000,40.25617,-105.61384
"Little Sheeba","Lamb Dome > Mariuolumne Area > Tuolumne Meadows > Yosemite National Park > California",https://www.mountainproject.com/route/105916648/little-sheeba,3.3,-1,"Trad, TR",5.10a,1,90,37.87174,-119.42289
"Rockwork Orange","Rockwork Orange Boulder > Mount Woodson > North SD > San Diego > California",https://www.mountainproject.com/route/105792831/rockwork-orange,3.3,-1,Trad,5.10a,1,25,33.00567,-116.96965
"Deft Jam","Confederate Cracks > Horseshoe Canyon Ranch > Arkansas",https://www.mountainproject.com/route/106060483/deft-jam,3.5,-1,Trad,5.9+,1,55,36.00132,-93.29346
"The Black Rose","The Obsidian Wall > Paradise Forks > Sycamore Canyon > Northern Arizona > Arizona",https://www.mountainproject.com/route/105792351/the-black-rose,3.4,-1,Trad,5.8+,1,70,35.13866,-112.02577
"Pope's Crack","Echo Rock - South Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722188/popes-crack,3.2,-1,Trad,5.9,1,70,34.02465,-116.15513
"Absolutely Free, Center","Lower Brother > Camp 4 Area > Yosemite Valley > Yosemite National Park > California",https://www.mountainproject.com/route/106451171/absolutely-free-center,3.3,-1,Trad,5.9,3,700,37.73378,-119.61233
"Three Doves","h. The Arrow Wall - CCK > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/105868264/three-doves,3.3,-1,Trad,5.8+,2,210,41.74396,-74.17964
"Fun City","The Barkeater Cliff > C: Keene Region > Adirondacks > New York",https://www.mountainproject.com/route/106049530/fun-city,3.3,-1,Trad,5.7,1,100,44.25695,-73.8634
"Carter Classic","Davis Face > Buena Vista > Colorado",https://www.mountainproject.com/route/105854035/carter-classic,3.5,-1,Trad,5.9,5,500,38.91645,-106.10438
"Original Route (aka Gom Jabber)","Southeast Face > Whiteside Mountain > North Carolina",https://www.mountainproject.com/route/105965582/original-route-aka-gom-jabber,3.5,-1,Trad,"5.11a R",10,800,35.0831,-83.1358
"White Whale","Left Book > Lumpy Ridge > Estes Park Valley > Colorado",https://www.mountainproject.com/route/105750013/white-whale,3.1,-1,Trad,5.7,4,600,40.40709,-105.5356
"Wicker Cranium","Up Among the Firs > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105972238/wicker-cranium,3.3,-1,Trad,5.9,1,80,49.646,-123.2129
"Drop, Fly, or Die","The Spider's Web > B: Chapel Pond Pass > Adirondacks > New York",https://www.mountainproject.com/route/106073694/drop-fly-or-die,3.9,-1,Trad,5.11a,1,80,44.1454,-73.75082
Intertwine,"5. Main Face > Crow Hill > Leominster Area > Massachusetts",https://www.mountainproject.com/route/105905517/intertwine,3.2,-1,"Trad, TR",5.8,1,45,42.51937,-71.85904
"Venusian Blind","Temple Crag > 09 - Palisades & Surrounding Peaks > High Sierra > California",https://www.mountainproject.com/route/105928910/venusian-blind,3.1,-1,"Trad, Alpine",5.7,13,1500,37.1096,-118.491
"Tofu Crack","2nd Meat Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105811114/tofu-crack,3.3,-1,Trad,5.10,1,115,38.1302,-109.5862
"High Strung","Foolproof Tower > West Wonderland Valley > Wonderland Valley > Wonderland South > Wonderland of Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724099/high-strung,3.3,-1,Trad,5.9,1,80,34.0372,-116.14386
Fuzz,"Way Rambo > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105718768/fuzz,3.3,-1,Trad,"5.10 PG13",1,115,38.0368,-109.5774
"Direct East Buttress","South Early Winters Spire > Washington Pass > North Cascades > Northwest Region > Washington",https://www.mountainproject.com/route/106883451/direct-east-buttress,3.2,-1,"Trad, Alpine",5.11a,9,,48.51216,-120.65513
"Frigid Air Buttress","Frigid Air Buttress > 09-Icebox Canyon > Red Rock > Southern Nevada > Nevada",https://www.mountainproject.com/route/105732470/frigid-air-buttress,3.2,-1,Trad,5.9+,7,800,36.14396,-115.49249
"God's Own Drunk","Khayyam Spire > Cathedral Spires > Custer State Park > South Dakota",https://www.mountainproject.com/route/105715235/gods-own-drunk,3.6,-1,Trad,5.9-,2,320,43.8481,-103.5344
"Walk on the Wild Side","Saddle Rocks - Skirt  (West Face) > Saddle Rocks - Skirt > Saddle Rocks > Saddle Rocks Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721828/walk-on-the-wild-side,3.1,-1,Trad,5.8,3,250,33.99446,-116.14002
"GM Route","The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105790678/gm-route,3.3,-1,Trad,5.9,3,,47.8196,-121.56917
"Minor Dihedral","Haystack Mountain > Deep Lake Area > Wind River Range > Wyoming",https://www.mountainproject.com/route/105827766/minor-dihedral,3.6,-1,"Trad, Alpine",5.9,10,1000,42.73004,-109.17068
"Mouse's Misery","08: Two Pines Buttress > East Bluff 04 - East Rampart > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105730865/mouses-misery,3.3,-1,"Trad, TR","5.10a R",1,80,43.41367,-89.7134
"Go  Sparky Go","Sparks Wall > Indian Creek > Moab Area > Utah",https://www.mountainproject.com/route/105888734/go-sparky-go,3.3,-1,Trad,5.11c,1,70,38.04022,-109.59149
Skeletonic,"Wall Street > Potash Road > Moab Area > Utah",https://www.mountainproject.com/route/105945424/skeletonic,3.3,-1,"Trad, Sport","5.11+ PG13",1,75,38.54669,-109.59961
"Eleventh Hour","Sundial > Big Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105740582/eleventh-hour,3.1,-1,Trad,5.8,4,530,40.60147,-111.68858
"Face to Face","h. The Arrow Wall - CCK > The Trapps > The Gunks > New York",https://www.mountainproject.com/route/106089261/face-to-face,3.5,-1,Trad,5.10b,3,270,41.74396,-74.17964
"New Wave","East and Northeast Buttress Approach > Devils Tower > Wyoming",https://www.mountainproject.com/route/105715082/new-wave,3.2,-1,Trad,5.10a,2,220,44.5911,-104.71442
"Black and White John and Mary","Dihedrals Area > Gate Buttress > Little Cottonwood Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105741449/black-and-white-john-and-mary,3.3,-1,Trad,5.10c,1,80,40.57311,-111.75298
"Last Chance","(3) Catwalk Cliff > West Side > (z) Lower Gorge > Smith Rock > Central Oregon > Oregon",https://www.mountainproject.com/route/105809722/last-chance,3.9,-1,Trad,5.10c,1,90,44.36733,-121.13065
Flakes,"Ed and Terry Wall > Rock Canyon > Wasatch Range > Utah",https://www.mountainproject.com/route/105741680/flakes,3.4,-1,"Trad, TR",5.7,1,110,40.2645,-111.6232
"Psycho Crack Right","m. Crevice right, and Psycho Wall > Peterskill > The Gunks > New York",https://www.mountainproject.com/route/105912513/psycho-crack-right,3.2,-1,"Trad, TR",5.8,1,70,41.73965,-74.21529
